pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2026-09-12,81.5,-2.98,6.4,"Davis, Henry",680779,605280,,blocked_ball,,,,,14.0,,R,R,R,CHC,PIT,B,,,0,2,2026,1.17,-0.72,0.6844584454778923,0.7427738037575167,,687462.0,694378.0,2,2,Top,,,,,,,5.791544218201238,-118.6140291206765,-4.42163140725051,9.971934860319267,22.819970631795037,-38.27560450320609,3.187532808,1.608661417,,,,81.0,2805.0,5.9,824630,608348,683737,699393,608324,663538,664023,691718,621438,54.55,,,,,,,,13,3,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,37.0,-0.005,0.012,,,,,-0.012,,1,-1,0.628,0.372,33,26,33,27,1,0,6.0,1.0,6.0,1.0,4.15,-1.17,-1.17,40.3,,,,,
FC,2026-09-12,85.2,-0.63,6.47,"Davis, Henry",680779,605280,,foul,,,,,8.0,,R,R,R,CHC,PIT,S,,,0,1,2026,0.11,-0.54,-0.0175121758761112,1.664989143714215,,687462.0,694378.0,2,2,Top,,,,,,,1.2052803514250692,-124.13201031945049,-3.646801242188118,0.8797334666180696,23.014740590936988,-37.36207395923357,3.187532808,1.608661417,157.0,84.4,13.0,84.8,2710.0,5.8,824630,608348,683737,699393,608324,663538,664023,691718,621438,54.7,,,,,,,,13,2,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,54.0,0.012,-0.056,76.6,8.3,,,0.056,88.0,1,-1,0.616,0.384,33,26,33,27,1,0,6.0,1.0,6.0,1.0,3.66,-0.11,-0.11,43.1,14.656236806548971,-25.31829659833475,35.142907289849774,41.28771151533287,41.05177594897955
FC,2026-09-12,86.1,-0.82,6.43,"Davis, Henry",680779,605280,,swinging_strike,,,,,13.0,,R,R,R,CHC,PIT,S,,,0,0,2026,0.15,-0.45,-0.1686277934948226,1.347268277521554,,687462.0,694378.0,2,2,Top,,,,,,,1.2102411074198387,-125.40302625708686,-4.6230366674621015,1.3568627574622405,24.937586990080767,-36.20842940617175,3.187532808,1.608661417,,,,85.4,2660.0,5.7,824630,608348,683737,699393,608324,663538,664023,691718,621438,54.77,,,,,,,,13,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,43.0,0.007,-0.032,44.3,7.3,0.976707852,,0.032,,1,-1,0.609,0.391,33,26,33,27,1,0,6.0,1.0,6.0,1.0,3.51,-0.15,-0.15,40.6,13.109130363787893,0.3718485542878104,32.32244819015788,39.61273779588696,26.704640302457744
SL,2026-09-11,85.4,1.3,5.54,"Davis, Henry",680779,684007,field_out,hit_into_play,,,,,11.0,Henry Davis pops out to shortstop Nico Hoerner.,R,R,L,CHC,PIT,X,6.0,popup,2,2,2026,-0.3,0.36,-0.0090095178722456,3.3320502366165026,,,,1,5,Top,125.65,168.31,,,,,-2.428371840655346,-124.51819064146632,0.3918678103933847,-2.775773330504945,20.25504359560084,-28.65739248100785,3.187532808,1.608661417,91.0,84.3,71.0,85.8,2524.0,6.0,824631,608348,683737,699393,608324,663538,621438,691718,673548,54.49,0.006,0.007,0.0,1.0,0.0,0.0,3.0,43,5,Slider,9,1,1,9,1,9,1,9,Standard,Standard,208.0,0.002,-0.233,75.3,6.8,,0.008,0.233,88.0,8,-8,0.991,0.009,32,26,33,27,2,1,7.0,5.0,5.0,1.0,2.71,-0.3,0.3,38.4,14.060238088720917,-2.261664593065477,23.93453345250418,40.56785639215696,30.645369097064588
FS,2026-09-11,81.7,1.23,5.41,"Davis, Henry",680779,684007,,foul,,,,,13.0,,R,R,L,CHC,PIT,S,,,2,1,2026,0.85,0.24,-1.133304000937554,1.442674666823982,,,,1,5,Top,,,,,,,-6.896438249368033,-118.75385838688086,-2.5750662591552853,9.363978161286555,22.722554662179896,-29.65042638633588,3.187532808,1.608661417,188.0,90.3,17.0,81.4,1088.0,6.2,824631,608348,683737,699393,608324,663538,621438,691718,673548,54.35,,,,,,,,43,4,Split-Finger,9,1,1,9,1,9,1,9,Standard,Standard,115.0,0.0,-0.075,71.2,8.7,,,0.075,90.3,8,-8,0.991,0.009,32,26,33,27,2,1,7.0,5.0,5.0,1.0,3.19,0.85,-0.85,36.6,31.443815232394503,-33.19390984658853,42.67631855321984,27.14676145037533,45.0018229440664
FF,2026-09-11,90.9,1.22,5.42,"Davis, Henry",680779,684007,,foul,,,,,6.0,,R,R,L,CHC,PIT,S,,,2,0,2026,1.15,1.58,0.5179547682958296,2.6069779863199503,,,,1,5,Top,,,,,,,-4.208944943070137,-132.31183459870192,-4.362260773637368,14.382687517912847,28.871079989259883,-12.931871382367229,3.187532808,1.608661417,,,,90.4,2498.0,6.0,824631,608348,683737,699393,608324,663538,621438,691718,673548,54.46,,,,,,,,43,3,4-Seam Fastball,9,1,1,9,1,9,1,9,Standard,Standard,148.0,0.001,-0.069,75.8,8.1,,,0.069,,8,-8,0.99,0.01,32,26,33,27,2,1,7.0,5.0,5.0,1.0,1.18,1.15,-1.15,38.0,18.379472761433853,-14.565373093810765,31.102797841752235,45.508136139370265,33.85144538816368
FF,2026-09-11,90.8,1.25,5.49,"Davis, Henry",680779,684007,,ball,,,,,11.0,,R,R,L,CHC,PIT,B,,,1,0,2026,1.08,1.51,-0.6091592647058863,4.424895613031666,,,,1,5,Top,,,,,,,-6.905240355015958,-132.0378655902223,0.077539781622057,14.063491098575147,27.536327775115502,-14.6584340448287,3.187532808,1.608661417,,,,90.4,2511.0,6.0,824631,608348,683737,699393,608324,663538,621438,691718,673548,54.46,,,,,,,,43,2,4-Seam Fastball,9,1,1,9,1,9,1,9,Standard,Standard,146.0,-0.001,0.075,,,,,-0.075,,8,-8,0.991,0.009,32,26,33,27,2,1,7.0,5.0,5.0,1.0,1.25,1.08,-1.08,35.8,,,,,
CU,2026-09-11,73.4,0.96,5.74,"Davis, Henry",680779,684007,,ball,,,,,12.0,,R,R,L,CHC,PIT,B,,,0,0,2026,-0.64,-1.23,1.0872750480614846,2.409469922614143,,,,1,5,Top,,,,,,,1.3733699461770454,-106.8287538725343,2.9618770489306527,-5.157309205655961,18.873378443290395,-42.35061841030269,3.187532808,1.608661417,,,,72.9,2471.0,5.9,824631,608348,683737,699393,608324,663538,621438,691718,673548,54.57,,,,,,,,43,1,Curveball,9,1,1,9,1,9,1,9,Standard,Standard,327.0,0.0,0.041,,,,,-0.041,,8,-8,0.991,0.009,32,26,33,27,2,1,7.0,5.0,5.0,1.0,5.47,-0.64,0.64,45.5,,,,,
FS,2026-09-11,82.9,1.44,5.32,"Davis, Henry",680779,684007,field_out,hit_into_play,,,,,12.0,Henry Davis flies out to left fielder Ian Happ.,R,R,L,CHC,PIT,X,7.0,fly_ball,2,0,2026,0.88,0.36,0.84247891236969,2.6747715374242813,,,663968.0,2,2,Top,55.49,103.71,,,,,-3.075596770780767,-120.6980463680757,-0.1203952937396392,9.187944057711176,22.572393964294484,-28.822733892551454,3.187532808,1.608661417,293.0,85.4,41.0,82.9,978.0,6.2,824631,608348,683737,699393,608324,663538,664023,691718,673548,54.34,0.017,0.025,0.0,1.0,0.0,0.0,3.0,12,3,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,124.0,0.027,-0.369,76.9,8.0,,0.04,0.369,88.0,-1,1,0.416,0.584,32,26,33,27,1,0,7.0,5.0,5.0,1.0,2.94,0.88,-0.88,34.9,18.923486934444263,-12.223778843012584,25.85380439896565,48.7859645490871,38.94881716616236
ST,2026-09-11,80.3,1.56,5.34,"Davis, Henry",680779,684007,,ball,,,,,12.0,,R,R,L,CHC,PIT,B,,,1,0,2026,-0.94,-0.13,1.4787104665011324,3.806981394476369,,,663968.0,2,2,Top,,,,,,,1.6141421552305144,-116.820657574554,3.685958742998235,-8.93514893353727,21.833598816940675,-34.28810184933617,3.187532808,1.608661417,,,,79.8,2495.0,6.0,824631,608348,683737,699393,608324,663538,664023,691718,673548,54.53,,,,,,,,12,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,295.0,-0.004,0.056,,,,,-0.056,,-1,1,0.42,0.58,32,26,33,27,1,0,7.0,5.0,5.0,1.0,3.67,-0.94,0.94,33.4,,,,,
FS,2026-09-11,81.5,1.49,5.31,"Davis, Henry",680779,684007,,ball,,,,,12.0,,R,R,L,CHC,PIT,B,,,0,0,2026,0.74,0.38,0.9902885384208702,2.474989360323775,,,663968.0,2,2,Top,,,,,,,-2.546740277247085,-118.82875018465016,-0.3946483426565761,7.458309626108074,20.82398047297308,-28.70545407157221,3.187532808,1.608661417,,,,81.7,923.0,6.1,824631,608348,683737,699393,608324,663538,664023,691718,673548,54.36,,,,,,,,12,1,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,129.0,-0.002,0.038,,,,,-0.038,,-1,1,0.422,0.578,32,26,33,27,1,0,7.0,5.0,5.0,1.0,3.02,0.74,-0.74,34.9,,,,,
CH,2026-09-06,91.7,-1.52,5.94,"Davis, Henry",680779,700712,field_out,hit_into_play,,,,,8.0,Henry Davis flies out to center fielder Josh Lowe.,R,R,R,PIT,LAA,X,8.0,fly_ball,0,0,2026,-1.19,0.34,-0.1382047764032814,1.9012071441600285,,,,2,8,Bot,100.26,81.93,,,,,6.007741309648871,-133.58216148729778,-4.993407304469093,-15.486086718909002,22.29048661418682,-27.30010426547544,3.187532808,1.608661417,298.0,99.7,50.0,92.1,1825.0,6.0,823336,623168,694208,695681,687093,687263,624428,666139,685133,54.53,0.011,0.016,0.0,1.0,0.0,0.0,3.0,58,1,Changeup,1,0,1,0,0,1,1,0,Infield shade,Standard,245.0,-0.008,-0.262,77.4,8.1,,0.028,0.262,99.7,1,1,0.843,0.843,22,26,22,27,3,2,6.0,2.0,6.0,5.0,2.31,1.19,1.19,36.2,18.36187526431337,-13.900019957008944,34.39075059097125,35.86632908147288,35.33328322143746
SI,2026-09-06,98.3,-1.29,6.18,"Davis, Henry",680779,700712,field_out,hit_into_play,,,,,9.0,Henry Davis flies out to right fielder Wade Meckler.,R,R,R,PIT,LAA,X,9.0,fly_ball,1,0,2026,-1.04,0.75,0.3710527973217234,1.6331394172396645,,,,0,6,Bot,212.84,102.78,,,,,6.832279841144271,-143.00352537945653,-8.378069133185033,-15.82371502011894,28.459143231650238,-20.173864402310887,3.187532808,1.608661417,320.0,97.0,28.0,98.1,2202.0,5.9,823336,623168,694208,695681,687093,687263,624428,666139,685133,54.63,0.266,0.399,0.0,1.0,0.0,0.0,5.0,41,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,231.0,-0.024,-0.302,74.0,7.4,,0.72,0.302,97.0,1,1,0.743,0.743,22,26,22,27,2,1,6.0,2.0,6.0,5.0,1.58,1.04,1.04,40.0,4.544750995183821,8.765257702783178,36.376306667178014,42.14950871710625,21.50115458244078
SI,2026-09-06,99.4,-1.35,6.09,"Davis, Henry",680779,700712,,ball,,,,,14.0,,R,R,R,PIT,LAA,B,,,0,0,2026,-1.2,0.58,1.0635686990937585,1.4189491588276832,,,,0,6,Bot,,,,,,,9.296351414934303,-144.3330181294818,-8.476258508852304,-18.829617044744477,30.605365513679388,-22.25156196776845,3.187532808,1.608661417,,,,98.8,2217.0,5.9,823336,623168,694208,695681,687093,687263,624428,666139,685133,54.6,,,,,,,,41,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,233.0,0.003,0.042,,,,,-0.042,,1,1,0.74,0.74,22,26,22,27,2,1,6.0,2.0,6.0,5.0,1.72,1.2,1.2,37.3,,,,,
SI,2026-09-06,98.1,-1.51,6.06,"Davis, Henry",680779,700712,home_run,hit_into_play,,,,,4.0,Henry Davis homers (9) on a fly ball to left field.,R,R,R,PIT,LAA,X,,fly_ball,1,0,2026,-1.24,0.62,-0.4659891178607545,2.673400180893307,,,,2,3,Bot,19.07,96.34,,,,,5.626279513895838,-142.80652331320368,-4.905106861633233,-18.325985499394232,31.363958296905523,-22.70622644856756,3.187532808,1.608661417,364.0,100.1,28.0,97.2,2218.0,5.6,823336,623168,694208,695681,687093,687263,624428,666139,685133,54.87,0.537,0.939,2.0,1.0,0.0,3.0,6.0,21,2,Sinker,0,0,0,0,0,1,1,0,Standard,Standard,237.0,0.12,2.554,77.7,7.4,,1.74,-2.554,100.1,0,0,0.513,0.513,22,26,22,27,1,0,6.0,2.0,6.0,5.0,1.73,1.24,1.24,37.1,15.421109648548155,-13.42014358775193,26.51646478188455,31.30608551283099,35.94833849225026
SI,2026-09-06,99.9,-1.46,6.04,"Davis, Henry",680779,700712,,ball,,,,,11.0,,R,R,R,PIT,LAA,B,,,0,0,2026,-1.45,0.44,-0.8849287916576047,2.848536444192192,,,,2,3,Bot,,,,,,,4.958837509158892,-145.2900881486497,-4.176240710448058,-21.61291413974552,36.501148034197655,-25.131067411923247,3.187532808,1.608661417,,,,98.4,2294.0,5.6,823336,623168,694208,695681,687093,687263,624428,666139,685133,54.87,,,,,,,,21,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,231.0,0.001,0.041,,,,,-0.041,,0,0,0.512,0.512,22,26,22,27,1,0,6.0,2.0,6.0,5.0,1.86,1.45,1.45,40.6,,,,,
ST,2026-09-04,81.8,-3.42,6.09,"Davis, Henry",680779,696270,sac_bunt,hit_into_play,,,,,14.0,"Henry Davis out on a sacrifice bunt, pitcher Ryan Johnson to first baseman Vaughn Grissom. Jacob Gonzalez to 2nd.",R,R,R,PIT,LAA,X,1.0,ground_ball,0,0,2026,0.65,0.99,1.0381507354897876,1.7204935729691258,,,694378.0,0,5,Bot,133.58,191.33,,,,,8.566850778520644,-118.82074717947368,-4.924108720513001,4.567415227161203,22.60584293849377,-22.063780419565667,3.187532808,1.608661417,25.0,25.8,13.0,81.1,2395.0,5.9,823338,694208,687093,695681,672724,687263,642350,545361,685133,54.57,,,0.2,0.0,0.0,0.0,1.0,36,1,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,123.0,-0.013,-0.024,12.1,2.3,,,0.024,88.0,1,1,0.741,0.741,23,26,24,27,2,1,6.0,3.0,5.0,2.0,2.43,-0.65,-0.65,25.4,-15.917459532521418,3.1493398943976976,23.140401603641244,47.13888078830305,36.66973524973321
FC,2026-09-04,90.3,-3.13,5.82,"Davis, Henry",680779,696270,field_out,hit_into_play,,,,,8.0,Henry Davis flies out to center fielder Mike Trout.,R,R,R,PIT,LAA,X,8.0,fly_ball,0,0,2026,0.08,0.6,-0.215129787241947,1.6207469724888854,,663968.0,,2,2,Bot,123.94,63.51,,,,,6.976184405470188,-131.35378908826965,-5.6139750397183,-0.3747593384200912,24.4761453196165,-24.30879612450679,3.187532808,1.608661417,379.0,97.8,31.0,90.5,2560.0,6.2,823338,694208,687093,695681,672724,687263,642350,545361,685133,54.33,0.3,0.542,0.0,1.0,0.0,0.0,5.0,17,1,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,211.0,-0.03,-0.285,72.5,7.6,,1.043,0.285,97.8,1,1,0.642,0.642,23,26,24,27,1,0,6.0,3.0,5.0,2.0,2.17,-0.08,-0.08,21.1,10.31570946530672,-13.707428394967607,40.67035321448583,35.21143957924634,31.277020382126917
FF,2026-09-04,96.7,0.77,6.08,"Davis, Henry",680779,696519,field_out,hit_into_play,,,,,6.0,"Henry Davis grounds out, shortstop Zach Neto to first baseman Vaughn Grissom.",R,R,L,PIT,LAA,X,6.0,ground_ball,0,2,2026,0.42,1.43,0.6081926752698565,2.364951205249658,,,,0,8,Bot,109.24,157.76,,,,,-1.4087363664206995,-140.8037158025769,-7.514611582244967,5.928489316452278,30.1893280669092,-11.64694850088249,3.187532808,1.608661417,9.0,101.3,-14.0,97.4,2299.0,6.5,823338,623168,687093,695681,672724,687263,685133,545361,666139,53.96,0.234,0.211,0.0,1.0,0.0,0.0,2.0,55,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,156.0,-0.008,-0.164,75.4,7.5,,0.241,0.164,101.3,1,1,0.861,0.861,26,26,27,27,1,2,3.0,3.0,4.0,2.0,0.99,0.42,-0.42,52.7,14.642483442394424,-7.477147144589568,21.73445397367036,44.379488705496186,29.19682408831068
SL,2026-09-04,85.1,0.86,6.14,"Davis, Henry",680779,696519,,swinging_strike,,,,,13.0,,R,R,L,PIT,LAA,S,,,0,1,2026,-0.63,0.61,-0.7124016463153687,0.6560042996630435,,,,0,8,Bot,,,,,,,-2.3510442302855914,-123.87472918108288,-7.536074057209593,-6.019200149928452,23.963360364847617,-24.61457954001248,3.187532808,1.608661417,,,,85.1,2596.0,6.2,823338,623168,687093,695681,672724,687263,685133,545361,666139,54.31,,,,,,,,55,2,Slider,1,0,1,0,0,1,1,0,Infield shade,Standard,247.0,-0.004,-0.054,68.2,9.3,8.57904426,,0.054,,1,1,0.865,0.865,26,26,27,27,1,2,3.0,3.0,4.0,2.0,2.53,-0.63,0.63,52.7,32.51954194675234,-58.54756967354115,35.92962691017253,29.68209025553763,60.75292914870818
FF,2026-09-04,95.2,0.87,6.04,"Davis, Henry",680779,696519,,called_strike,,,,,9.0,,R,R,L,PIT,LAA,S,,,0,0,2026,0.54,1.49,0.8205187718259453,1.9451948880016652,,,,0,8,Bot,,,,,,,-1.3675613831367033,-138.38874584988503,-8.269493101614087,7.276795999298772,31.931536948458632,-11.425620595990775,3.187532808,1.608661417,,,,95.5,2386.0,6.6,823338,623168,687093,695681,672724,687263,685133,545361,666139,53.92,,,,,,,,55,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,149.0,-0.002,-0.041,,,,,0.041,,1,1,0.867,0.867,26,26,27,27,1,2,3.0,3.0,4.0,2.0,1.04,0.54,-0.54,50.6,,,,,
FF,2026-09-01,92.7,-1.64,4.88,"Davis, Henry",680779,657277,single,hit_into_play,,,,,5.0,Henry Davis singles on a line drive to right fielder Jung Hoo Lee. Esmerlyn Valdez scores. Jacob Gonzalez scores. Jared Triolo to 3rd.,R,R,R,PIT,SF,X,9.0,line_drive,2,2,2026,-0.69,0.8,-0.0097202245822493,2.200430837055263,699013.0,694378.0,669707.0,0,3,Bot,168.02,111.65,,,,,5.716001354937303,-135.0346573301903,-2.704954685453573,-9.602785375224364,27.625851000038093,-22.03268303234552,3.187532808,1.608661417,206.0,100.1,12.0,94.1,1983.0,6.9,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.58,0.943,0.916,0.9,1.0,1.0,0.0,4.0,34,8,4-Seam Fastball,5,5,5,5,5,7,7,5,Standard,Standard,235.0,0.129,0.48,68.9,6.1,,1.168,-0.48,100.1,0,0,0.718,0.718,29,26,30,27,2,1,6.0,4.0,6.0,3.0,1.84,0.69,0.69,24.4,4.738257481838549,15.070350218979389,31.80319900198848,38.34473913077612,18.67610907901541
CH,2026-09-01,85.7,-1.95,4.55,"Davis, Henry",680779,657277,,foul,,,,,7.0,,R,R,R,PIT,SF,S,,,2,2,2026,-0.66,-0.51,-0.6388707943878404,1.7072838360422675,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,4.480687269114262,-124.85444591111964,0.781822317734971,-7.786234813055985,23.574288710577136,-37.91059663445969,3.187532808,1.608661417,14.0,77.4,-6.0,87.3,1311.0,7.1,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.39,,,,,,,,34,7,Changeup,5,5,5,5,5,5,5,5,Standard,Standard,284.0,0.0,0.0,67.6,7.2,,,0.0,88.0,0,0,0.718,0.718,29,26,30,27,2,1,6.0,4.0,6.0,3.0,3.59,0.66,0.66,14.5,7.144869380307627,-7.784408591031706,33.616772983748454,30.27890617449525,28.101766325353577
ST,2026-09-01,86.6,-1.76,4.58,"Davis, Henry",680779,657277,,ball,,,,,14.0,,R,R,R,PIT,SF,B,,,1,2,2026,0.92,-0.1,1.5030197469256772,1.250645178599619,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,5.809239350172081,-126.03356195981956,-1.2996368309744577,8.571017295270575,26.75819614724223,-33.17374689851952,3.187532808,1.608661417,,,,86.9,2487.0,6.6,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.91,,,,,,,,34,6,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,53.0,0.009,0.044,,,,,-0.044,,0,0,0.709,0.709,29,26,30,27,2,1,6.0,4.0,6.0,3.0,3.15,-0.92,-0.92,14.2,,,,,
FF,2026-09-01,91.5,-1.54,4.89,"Davis, Henry",680779,657277,,ball,,,,,11.0,,R,R,R,PIT,SF,B,,,0,2,2026,-0.35,0.73,-0.1308893132495458,3.8415061687221534,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,4.308617525098004,-133.24050793148143,1.7717402488382237,-5.013454688664362,27.519371198164205,-24.08984912064465,3.187532808,1.608661417,,,,92.7,2008.0,6.9,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.6,,,,,,,,34,5,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,241.0,0.007,0.023,,,,,-0.023,,0,0,0.702,0.702,29,26,30,27,2,1,6.0,4.0,6.0,3.0,1.99,0.35,0.35,25.4,,,,,
FF,2026-09-01,92.6,-1.59,4.87,"Davis, Henry",680779,657277,,foul,,,,,5.0,,R,R,R,PIT,SF,S,,,0,2,2026,-0.53,0.76,0.1172721914515882,2.4102213879697816,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,5.532372003060247,-134.8289720275051,-2.050415679228461,-7.58644397139846,27.17020878519784,-22.65922240520788,3.187532808,1.608661417,237.0,75.4,32.0,94.0,1994.0,6.9,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.57,,,,,,,,34,4,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,241.0,0.0,0.0,74.2,6.2,,,0.0,88.0,0,0,0.702,0.702,29,26,30,27,2,1,6.0,4.0,6.0,3.0,1.88,0.53,0.53,24.2,0.6449288153841706,12.504985347330203,29.49065319707169,39.98235643011261,21.703813541817254
FF,2026-09-01,92.4,-1.49,4.87,"Davis, Henry",680779,657277,,foul,,,,,2.0,,R,R,R,PIT,SF,S,,,0,2,2026,-0.59,0.57,0.2054407615872253,2.904907685853063,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,5.647308011410254,-134.59615794714625,-0.3234163597400546,-8.309254145652416,26.99179116292588,-25.34940223166182,3.187532808,1.608661417,217.0,85.8,59.0,94.0,1862.0,7.0,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.52,,,,,,,,34,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,239.0,0.0,0.0,71.0,6.0,,,0.0,88.0,0,0,0.702,0.702,29,26,30,27,2,1,6.0,4.0,6.0,3.0,2.08,0.59,0.59,23.8,4.347441576673816,17.711514860289782,21.262344519364454,41.96313277711589,16.22636662299319
FC,2026-09-01,91.6,-1.78,4.84,"Davis, Henry",680779,657277,,swinging_strike,,,,,5.0,,R,R,R,PIT,SF,S,,,0,1,2026,-0.22,0.41,0.1266904789480849,2.6765324878806545,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,5.2789744201035855,-133.47691977290435,-0.3715191458629792,-3.645388684277936,26.848102400212348,-27.357171243123457,3.187532808,1.608661417,,,,92.9,2211.0,6.8,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.66,,,,,,,,34,2,Cutter,5,5,5,5,5,5,5,5,Standard,Standard,241.0,-0.016,-0.066,77.1,6.4,0.788306724,,0.066,,0,0,0.718,0.718,29,26,30,27,2,1,6.0,4.0,6.0,3.0,2.28,0.22,0.22,20.0,1.5797602010845773,14.93978774087952,27.860306732956413,40.43158630753478,19.36867774451368
SI,2026-09-01,93.4,-1.79,4.79,"Davis, Henry",680779,657277,,foul,,,,,8.0,,R,R,R,PIT,SF,S,,,0,0,2026,-1.05,-0.18,-0.0104034096567651,1.985022950833517,699013.0,694378.0,669707.0,0,3,Bot,,,,,,,6.98319949697783,-135.8429330155785,-0.8780723916336158,-14.55055836779332,29.191555856224305,-34.40373341520577,3.187532808,1.608661417,195.0,69.2,40.0,94.8,2023.0,7.1,823340,701852,646240,678545,694376,683766,806367,813841,808982,53.41,,,,,,,,34,1,Sinker,5,5,5,5,5,5,5,5,Standard,Standard,240.0,-0.01,-0.04,77.0,6.6,,,0.04,88.0,0,0,0.728,0.728,29,26,30,27,2,1,6.0,4.0,6.0,3.0,2.79,1.05,1.05,21.5,-0.8847840106589333,18.807904518098404,30.814695210221878,38.45858352867732,20.019823624719777
CH,2026-09-01,86.7,1.84,5.8,"Davis, Henry",680779,702885,strikeout,swinging_strike,,,,,2.0,Henry Davis strikes out swinging.,R,R,L,PIT,SF,S,2.0,,2,2,2026,0.6,0.46,0.2349873674107516,3.1064167700052807,,694378.0,,1,6,Bot,,,,,,,-4.999463244936632,-126.25395104816276,-1.005555013160175,7.465093213904858,25.57125187572097,-27.275719928024674,3.187532808,1.608661417,,,,86.0,1296.0,5.8,823340,701852,646240,678545,694376,683766,806367,813841,808982,54.73,,0.0,0.0,1.0,0.0,0.0,,69,5,Changeup,11,7,11,7,7,11,11,7,Standard,Standard,124.0,-0.006,-0.232,68.3,5.8,0.576396216,,0.232,,4,4,0.954,0.954,24,26,24,27,2,3,,4.0,5.0,3.0,2.57,0.6,-0.6,50.4,2.393929965103032,34.94386845789811,21.04818943862889,38.44712599261224,11.85434109880966
FF,2026-09-01,92.1,1.86,5.78,"Davis, Henry",680779,702885,,called_strike,,,,,1.0,,R,R,L,PIT,SF,S,,,2,1,2026,0.85,1.41,-0.4194010448269791,3.2365283097051325,,694378.0,,1,6,Bot,,,,,,,-7.49633881968528,-133.95640876990737,-3.506824837871392,11.884949212255702,28.98512475723659,-14.62648593471736,3.187532808,1.608661417,,,,91.0,2307.0,5.7,823340,701852,646240,678545,694376,683766,806367,813841,808982,54.85,,,,,,,,69,4,4-Seam Fastball,11,7,11,7,7,11,11,7,Standard,Standard,133.0,-0.001,-0.078,,,,,0.078,,4,4,0.955,0.955,24,26,24,27,2,3,,4.0,5.0,3.0,1.28,0.85,-0.85,44.2,,,,,
